,file,image_height,image_width,class_name,cx,cy,bbox_w,bbox_h,cx_new,cy_new,bbox_w_new,bbox_h_new,bbox_w_new_log,bbox_h_new_log
482,s12\worker_dataset\42.jpg,750,750,boots,5,386,146,271,0.006666666666666667,0.5146666666666667,0.19466666666666665,0.36133333333333334,-1.6364665848220197,-1.0179543856506552
483,s12\worker_dataset\42.jpg,750,750,vest,223,187,350,146,0.29733333333333334,0.24933333333333332,0.4666666666666667,0.19466666666666665,-0.7621400520468967,-1.6364665848220197
484,s12\worker_dataset\43.jpg,900,1200,hardhat,131,315,57,39,0.10916666666666666,0.35,0.0475,0.043333333333333335,-3.0470255679415414,-3.138833117194664
485,s12\worker_dataset\43.jpg,900,1200,hardhat,266,330,54,35,0.22166666666666668,0.36666666666666664,0.045,0.03888888888888889,-3.101092789211817,-3.247046701834897
486,s12\worker_dataset\43.jpg,900,1200,hardhat,380,344,57,40,0.31666666666666665,0.38222222222222224,0.0475,0.044444444444444446,-3.0470255679415414,-3.1135153092103742
487,s12\worker_dataset\43.jpg,900,1200,hardhat,505,357,55,24,0.42083333333333334,0.39666666666666667,0.04583333333333333,0.02666666666666667,-3.082743650543621,-3.624340932976365
488,s12\worker_dataset\43.jpg,900,1200,hardhat,563,318,51,41,0.4691666666666667,0.35333333333333333,0.0425,0.04555555555555556,-3.158251203051766,-3.088822696620003
489,s12\worker_dataset\43.jpg,900,1200,hardhat,665,337,51,24,0.5541666666666667,0.37444444444444447,0.0425,0.02666666666666667,-3.158251203051766,-3.624340932976365
490,s12\worker_dataset\43.jpg,900,1200,hardhat,627,452,60,30,0.5225,0.5022222222222222,0.05,0.03333333333333333,-2.995732273553991,-3.4011973816621555
491,s12\worker_dataset\43.jpg,900,1200,hardhat,808,487,59,36,0.6733333333333333,0.5411111111111111,0.049166666666666664,0.04,-3.0125393918703725,-3.2188758248682006
492,s12\worker_dataset\43.jpg,900,1200,hardhat,796,317,56,30,0.6633333333333333,0.3522222222222222,0.04666666666666667,0.03333333333333333,-3.0647251450409425,-3.4011973816621555
493,s12\worker_dataset\43.jpg,900,1200,hardhat,931,322,56,36,0.7758333333333334,0.35777777777777775,0.04666666666666667,0.04,-3.0647251450409425,-3.2188758248682006
494,s12\worker_dataset\43.jpg,900,1200,hardhat,810,198,49,20,0.675,0.22,0.04083333333333333,0.022222222222222223,-3.1982565376654652,-3.8066624897703196
495,s12\worker_dataset\43.jpg,900,1200,hardhat,706,194,40,25,0.5883333333333334,0.21555555555555556,0.03333333333333333,0.027777777777777776,-3.4011973816621555,-3.58351893845611
496,s12\worker_dataset\43.jpg,900,1200,hardhat,403,156,54,31,0.3358333333333333,0.17333333333333334,0.045,0.034444444444444444,-3.101092789211817,-3.3684075588391647
497,s12\worker_dataset\43.jpg,900,1200,hardhat,236,149,55,31,0.19666666666666666,0.16555555555555557,0.04583333333333333,0.034444444444444444,-3.082743650543621,-3.3684075588391647
498,s12\worker_dataset\43.jpg,900,1200,hardhat,423,22,51,33,0.3525,0.024444444444444446,0.0425,0.03666666666666667,-3.158251203051766,-3.3058872018578307
499,s12\worker_dataset\43.jpg,900,1200,vest,93,397,120,133,0.0775,0.4411111111111111,0.1,0.14777777777777779,-2.3025850929940455,-1.912045635102557
500,s12\worker_dataset\43.jpg,900,1200,vest,245,404,93,115,0.20416666666666666,0.4488888888888889,0.0775,0.12777777777777777,-2.557477342622836,-2.0574626349610607
501,s12\worker_dataset\43.jpg,900,1200,vest,360,407,112,127,0.3,0.45222222222222225,0.09333333333333334,0.1411111111111111,-2.371577964480997,-1.9582076768657195
502,s12\worker_dataset\43.jpg,900,1200,vest,495,409,94,112,0.4125,0.45444444444444443,0.07833333333333334,0.12444444444444444,-2.546782053506088,-2.0838958920292163
503,s12\worker_dataset\43.jpg,900,1200,vest,613,531,84,105,0.5108333333333334,0.59,0.07,0.11666666666666667,-2.659260036932778,-2.1484344131667874
504,s12\worker_dataset\43.jpg,900,1200,vest,794,553,92,105,0.6616666666666666,0.6144444444444445,0.07666666666666666,0.11666666666666667,-2.5682882587270512,-2.1484344131667874
505,s12\worker_dataset\43.jpg,900,1200,vest,553,389,75,44,0.4608333333333333,0.43222222222222223,0.0625,0.04888888888888889,-2.772588722239781,-3.0182051294060495
506,s12\worker_dataset\43.jpg,900,1200,vest,642,395,77,59,0.535,0.4388888888888889,0.06416666666666666,0.06555555555555556,-2.746271413922408,-2.724857319418591
507,s12\worker_dataset\43.jpg,900,1200,vest,784,383,93,97,0.6533333333333333,0.4255555555555556,0.0775,0.10777777777777778,-2.557477342622836,-2.227683784820928
508,s12\worker_dataset\43.jpg,900,1200,vest,909,398,137,73,0.7575,0.44222222222222224,0.11416666666666667,0.0811111111111111,-2.1700959099479666,-2.5119353221759195
509,s12\worker_dataset\43.jpg,900,1200,vest,785,255,100,56,0.6541666666666667,0.2833333333333333,0.08333333333333333,0.06222222222222222,-2.4849066497880004,-2.7770430725891617
510,s12\worker_dataset\43.jpg,900,1200,vest,678,248,83,93,0.565,0.27555555555555555,0.06916666666666667,0.10333333333333333,-2.671236227979494,-2.2697952701710546
511,s12\worker_dataset\43.jpg,900,1200,vest,377,216,92,112,0.31416666666666665,0.24,0.07666666666666666,0.12444444444444444,-2.5682882587270512,-2.0838958920292163
512,s12\worker_dataset\43.jpg,900,1200,vest,197,213,112,108,0.16416666666666666,0.23666666666666666,0.09333333333333334,0.12,-2.371577964480997,-2.120263536200091
513,s12\worker_dataset\43.jpg,900,1200,vest,413,84,78,74,0.3441666666666667,0.09333333333333334,0.065,0.08222222222222222,-2.7333680090865,-2.498329670120141
514,s12\worker_dataset\43.jpg,900,1200,boots,107,699,41,41,0.08916666666666667,0.7766666666666666,0.034166666666666665,0.04555555555555556,-3.3765047690717838,-3.088822696620003
515,s12\worker_dataset\43.jpg,900,1200,boots,155,695,48,27,0.12916666666666668,0.7722222222222223,0.04,0.03,-3.2188758248682006,-3.506557897319982
516,s12\worker_dataset\43.jpg,900,1200,boots,229,699,60,34,0.19083333333333333,0.7766666666666666,0.05,0.03777777777777778,-2.995732273553991,-3.2760342387081494
517,s12\worker_dataset\43.jpg,900,1200,boots,346,661,55,48,0.28833333333333333,0.7344444444444445,0.04583333333333333,0.05333333333333334,-3.082743650543621,-2.9311937524164198
518,s12\worker_dataset\44.jpg,699,306,hardhat,106,9,90,67,0.3464052287581699,0.012875536480686695,0.29411764705882354,0.09585121602288985,-1.2237754316221157,-2.344958122842844
519,s12\worker_dataset\44.jpg,699,306,vest,65,123,152,203,0.21241830065359477,0.1759656652360515,0.49673202614379086,0.290414878397711,-0.6997045811061043,-1.236444763192023
520,s12\worker_dataset\44.jpg,699,306,boots,70,547,62,136,0.22875816993464052,0.7825464949928469,0.20261437908496732,0.19456366237482117,-1.5964507169072892,-1.6369958564977583
521,s12\worker_dataset\44.jpg,699,306,boots,159,496,67,102,0.5196078431372549,0.709585121602289,0.21895424836601307,0.1459227467811159,-1.5188924825614147,-1.924677928949539
522,s12\worker_dataset\45.jpg,650,650,boots,414,21,222,183,0.6369230769230769,0.03230769230769231,0.3415384615384615,0.2815384615384615,-1.0742949810174034,-1.267486210048262
523,s12\worker_dataset\45.jpg,650,650,boots,125,468,96,81,0.19230769230769232,0.72,0.1476923076923077,0.12461538461538461,-1.9126241714218464,-2.082523208217244
524,s12\worker_dataset\45.jpg,650,650,boots,318,484,95,101,0.48923076923076925,0.7446153846153846,0.14615384615384616,0.15538461538461537,-1.923095471289142,-1.8618518460484235
525,s12\worker_dataset\45.jpg,650,650,vest,154,134,114,135,0.23692307692307693,0.20615384615384616,0.1753846153846154,0.2076923076923077,-1.7407739144951873,-1.5716975844512533
526,s12\worker_dataset\46.jpg,534,800,hardhat,97,141,60,27,0.12125,0.2640449438202247,0.075,0.05056179775280899,-2.5902671654458267,-2.984558972955866
527,s12\worker_dataset\46.jpg,534,800,hardhat,377,186,64,35,0.47125,0.34831460674157305,0.08,0.06554307116104868,-2.5257286443082556,-2.725047777470781
528,s12\worker_dataset\46.jpg,534,800,hardhat,468,159,55,34,0.585,0.29775280898876405,0.06875,0.06367041198501873,-2.6772785424354564,-2.7540353143440335
529,s12\worker_dataset\46.jpg,534,800,hardhat,612,113,62,34,0.765,0.21161048689138576,0.0775,0.06367041198501873,-2.557477342622836,-2.7540353143440335
530,s12\worker_dataset\46.jpg,534,800,vest,73,199,85,83,0.09125,0.37265917602996257,0.10625,0.15543071161048688,-2.241960471177611,-1.861555231163597
531,s12\worker_dataset\46.jpg,534,800,vest,427,237,115,58,0.53375,0.4438202247191011,0.14375,0.10861423220973783,-1.9396795993046774,-2.2199528284137755
532,s12\worker_dataset\46.jpg,534,800,vest,622,181,88,89,0.7775,0.3389513108614232,0.11,0.16666666666666666,-2.2072749131897207,-1.791759469228055
533,s12\worker_dataset\46.jpg,534,800,boots,59,423,46,22,0.07375,0.7921348314606742,0.0575,0.04119850187265917,-2.855970331178832,-3.189353385601879
534,s12\worker_dataset\46.jpg,534,800,boots,111,426,27,16,0.13875,0.797752808988764,0.03375,0.0299625468164794,-3.388774861663598,-3.5078071167204135
535,s12\worker_dataset\46.jpg,534,800,boots,438,439,63,24,0.5475,0.8220973782771536,0.07875,0.0449438202247191,-2.5414770012763945,-3.1023420086122493
536,s12\worker_dataset\46.jpg,534,800,boots,516,415,23,27,0.645,0.7771535580524345,0.02875,0.05056179775280899,-3.5491175117387774,-2.984558972955866
537,s12\worker_dataset\46.jpg,534,800,boots,636,442,54,39,0.795,0.8277153558052435,0.0675,0.07303370786516854,-2.695627681103653,-2.6168341928305483
538,s12\worker_dataset\47.png,512,512,hardhat,47,85,45,39,0.091796875,0.166015625,0.087890625,0.076171875,-2.431662135269188,-2.5747629789098614
539,s12\worker_dataset\47.png,512,512,hardhat,332,179,45,44,0.6484375,0.349609375,0.087890625,0.0859375,-2.431662135269188,-2.4541349911212467
540,s12\worker_dataset\47.png,512,512,vest,33,135,77,84,0.064453125,0.263671875,0.150390625,0.1640625,-1.894519203185824,-1.807507826196194
541,s12\worker_dataset\47.png,512,512,vest,395,189,68,66,0.771484375,0.369140625,0.1328125,0.12890625,-2.018816919863401,-2.048669883013082
542,s12\worker_dataset\47.png,512,512,boots,336,334,82,84,0.65625,0.65234375,0.16015625,0.1640625,-1.8316053777752546,-1.807507826196194
543,s12\worker_dataset\47.png,512,512,boots,445,338,57,49,0.869140625,0.66015625,0.111328125,0.095703125,-2.1952733572049574,-2.3465043269288812
544,s12\worker_dataset\47.png,512,512,boots,58,315,65,19,0.11328125,0.615234375,0.126953125,0.037109375,-2.063937355143871,-3.2938856458730674
545,s12\worker_dataset\48.jpg,475,700,hardhat,279,178,46,28,0.3985714285714286,0.37473684210526315,0.06571428571428571,0.05894736842105263,-2.7224389385543097,-2.8311102938594375
546,s12\worker_dataset\48.jpg,475,700,hardhat,454,231,25,14,0.6485714285714286,0.4863157894736842,0.03571428571428571,0.029473684210526315,-3.332204510175204,-3.5242574744193824
547,s12\worker_dataset\48.jpg,475,700,hardhat,579,215,30,31,0.8271428571428572,0.45263157894736844,0.04285714285714286,0.06526315789473684,-3.1498829533812494,-2.729327599549495
548,s12\worker_dataset\48.jpg,475,700,vest,270,217,67,99,0.38571428571428573,0.4568421052631579,0.09571428571428571,0.20842105263157895,-2.3463877156524386,-1.5681949539000513
549,s12\worker_dataset\48.jpg,475,700,vest,571,261,53,53,0.8157142857142857,0.5494736842105263,0.07571428571428572,0.11157894736842106,-2.580788421491283,-2.1930228904825193
550,s12\worker_dataset\48.jpg,475,700,boots,247,439,62,32,0.35285714285714287,0.9242105263157895,0.08857142857142856,0.06736842105263158,-2.423945949998313,-2.6975789012349147
551,s12\worker_dataset\48.jpg,475,700,boots,294,431,40,18,0.42,0.9073684210526316,0.05714285714285714,0.037894736842105266,-2.8622008809294686,-3.2729430461384763
552,s12\worker_dataset\48.jpg,475,700,boots,460,376,43,22,0.6571428571428571,0.791578947368421,0.06142857142857143,0.04631578947368421,-2.7898802193498424,-3.072272350676325
553,s12\worker_dataset\49.png,720,1280,hardhat,842,244,71,52,0.6578125,0.3388888888888889,0.05546875,0.07222222222222222,-2.8919354798723473,-2.6280074934286737
554,s12\worker_dataset\49.png,720,1280,hardhat,995,445,28,22,0.77734375,0.6180555555555556,0.021875,0.030555555555555555,-3.822410846738459,-3.488208758651785
555,s12\worker_dataset\49.png,720,1280,hardhat,1054,486,52,32,0.8234375,0.675,0.040625,0.044444444444444446,-3.2033716383322353,-3.1135153092103742
556,s12\worker_dataset\49.png,720,1280,hardhat,970,467,32,16,0.7578125,0.6486111111111111,0.025,0.022222222222222223,-3.6888794541139363,-3.8066624897703196
557,s12\worker_dataset\49.png,720,1280,vest,845,313,93,151,0.66015625,0.43472222222222223,0.07265625,0.20972222222222223,-2.622015863760407,-1.5619713751951767
558,s12\worker_dataset\49.png,720,1280,vest,978,485,23,36,0.7640625,0.6736111111111112,0.01796875,0.05,-4.019121140984513,-2.995732273553991
559,s12\worker_dataset\49.png,720,1280,vest,1107,534,42,61,0.86484375,0.7416666666666667,0.0328125,0.08472222222222223,-3.4169457386302944,-2.46837734783679
560,s12\worker_dataset\49.png,720,1280,boots,859,613,93,88,0.67109375,0.8513888888888889,0.07265625,0.12222222222222222,-2.622015863760407,-2.1019143975318944
561,s12\worker_dataset\50.jpg,225,300,hardhat,133,90,20,10,0.44333333333333336,0.4,0.06666666666666667,0.044444444444444446,-2.70805020110221,-3.1135153092103742
562,s12\worker_dataset\50.jpg,225,300,vest,130,110,26,26,0.43333333333333335,0.4888888888888889,0.08666666666666667,0.11555555555555555,-2.445685936634719,-2.158003864182938
563,s12\worker_dataset\50.jpg,225,300,boots,134,171,26,16,0.44666666666666666,0.76,0.08666666666666667,0.07111111111111111,-2.445685936634719,-2.643511679964639
564,s12\worker_dataset\51.jpg,700,1400,hardhat,411,69,50,32,0.2935714285714286,0.09857142857142857,0.03571428571428571,0.045714285714285714,-3.332204510175204,-3.0853444322436783
565,s12\worker_dataset\51.jpg,700,1400,hardhat,704,68,46,39,0.5028571428571429,0.09714285714285714,0.032857142857142856,0.055714285714285716,-3.415586119114255,-2.887518688913758
566,s12\worker_dataset\51.jpg,700,1400,hardhat,810,46,59,46,0.5785714285714286,0.06571428571428571,0.04214285714285714,0.06571428571428571,-3.1666900716976305,-2.7224389385543097
567,s12\worker_dataset\51.jpg,700,1400,hardhat,839,120,57,69,0.5992857142857143,0.17142857142857143,0.04071428571428572,0.09857142857142857,-3.2011762477688,-2.316973830446145
568,s12\worker_dataset\51.jpg,700,1400,hardhat,747,142,36,50,0.5335714285714286,0.20285714285714285,0.025714285714285714,0.07142857142857142,-3.66070857714724,-2.639057329615259
569,s12\worker_dataset\51.jpg,700,1400,hardhat,611,205,37,37,0.43642857142857144,0.29285714285714287,0.02642857142857143,0.05285714285714286,-3.6333096029591254,-2.94016242239918
570,s12\worker_dataset\51.jpg,700,1400,hardhat,803,208,49,84,0.5735714285714286,0.29714285714285715,0.035,0.12,-3.3524072174927233,-2.120263536200091
571,s12\worker_dataset\51.jpg,700,1400,hardhat,1002,53,86,101,0.7157142857142857,0.07571428571428572,0.06142857142857143,0.1442857142857143,-2.7898802193498424,-1.9359598182021451
572,s12\worker_dataset\51.jpg,700,1400,vest,895,225,57,111,0.6392857142857142,0.32142857142857145,0.04071428571428572,0.15857142857142856,-3.2011762477688,-1.8415501337310707
573,s12\worker_dataset\51.jpg,700,1400,vest,654,168,35,41,0.46714285714285714,0.24,0.025,0.05857142857142857,-3.6888794541139363,-2.837508268339097
574,s12\worker_dataset\52.jpg,1498,1000,hardhat,20,419,165,87,0.02,0.27970627503337786,0.165,0.05807743658210948,-1.8018098050815563,-2.845978045422581
575,s12\worker_dataset\52.jpg,1498,1000,hardhat,219,385,133,106,0.219,0.2570093457943925,0.133,0.07076101468624833,-2.017406150760383,-2.6484470699650977
576,s12\worker_dataset\52.jpg,1498,1000,hardhat,743,295,206,75,0.743,0.19692923898531375,0.206,0.050066755674232306,-1.579879110192556,-2.9943980505408545
577,s12\worker_dataset\52.jpg,1498,1000,vest,0,583,218,245,0.0,0.3891855807743658,0.218,0.16355140186915887,-1.523260216193048,-1.8106279535324379
578,s12\worker_dataset\52.jpg,1498,1000,vest,162,555,241,208,0.162,0.3704939919893191,0.241,0.13885180240320427,-1.422958345491482,-1.9743480843758467
579,s12\worker_dataset\52.jpg,1498,1000,vest,818,453,151,324,0.818,0.30240320427236317,0.151,0.2162883845126836,-1.8904754421672127,-1.5311426482848354
580,s12\worker_dataset\52.jpg,1498,1000,boots,90,1306,169,51,0.09,0.8718291054739653,0.169,0.03404539385847797,-1.7778565640590636,-3.380060531352839
581,s12\worker_dataset\52.jpg,1498,1000,boots,203,1265,136,33,0.203,0.8444592790387183,0.136,0.022029372496662217,-1.995100393246085,-3.8153786026106844
582,s12\worker_dataset\52.jpg,1498,1000,boots,277,1208,108,61,0.277,0.8064085447263017,0.108,0.04072096128170895,-2.2256240518579173,-3.2010122999038533
583,s12\worker_dataset\52.jpg,1498,1000,boots,403,1191,172,43,0.403,0.7950600801068091,0.172,0.02870493991989319,-1.760260802168684,-3.5506860483836022
584,s12\worker_dataset\52.jpg,1498,1000,boots,748,1275,177,123,0.748,0.8511348464619493,0.177,0.08210947930574099,-1.731605546408308,-2.499701808704747
585,s12\worker_dataset\53.jpg,360,640,boots,60,242,76,13,0.09375,0.6722222222222223,0.11875,0.03611111111111111,-2.1307348360673863,-3.321154673988619
586,s12\worker_dataset\53.jpg,360,640,boots,206,245,31,10,0.321875,0.6805555555555556,0.0484375,0.027777777777777776,-3.027480971868571,-3.58351893845611
587,s12\worker_dataset\53.jpg,360,640,boots,474,297,78,32,0.740625,0.825,0.121875,0.08888888888888889,-2.1047593496641257,-2.4203681286504293
588,s12\worker_dataset\53.jpg,360,640,boots,540,269,34,14,0.84375,0.7472222222222222,0.053125,0.03888888888888889,-2.9351076517375563,-3.247046701834897
589,s12\worker_dataset\53.jpg,360,640,boots,603,274,17,9,0.9421875,0.7611111111111111,0.0265625,0.025,-3.6282548322975017,-3.6888794541139363
590,s12\worker_dataset\53.jpg,360,640,vest,90,136,38,64,0.140625,0.37777777777777777,0.059375,0.17777777777777778,-2.8238820166273317,-1.7272209480904839
591,s12\worker_dataset\53.jpg,360,640,vest,190,102,58,68,0.296875,0.2833333333333333,0.090625,0.18888888888888888,-2.4010251658072983,-1.666596326274049
592,s12\worker_dataset\53.jpg,360,640,vest,458,29,94,97,0.715625,0.08055555555555556,0.146875,0.26944444444444443,-1.9181733940837136,-1.311393052946773
593,s12\worker_dataset\54.jpg,956,1300,hardhat,294,352,94,38,0.22615384615384615,0.3682008368200837,0.07230769230769231,0.0397489539748954,-2.6268247611796243,-3.2251717533250157
594,s12\worker_dataset\54.jpg,956,1300,hardhat,559,426,65,27,0.43,0.4456066945606695,0.05,0.028242677824267783,-2.995732273553991,-3.5669210470470722
595,s12\worker_dataset\54.jpg,956,1300,hardhat,958,281,72,32,0.7369230769230769,0.2939330543933054,0.055384615384615386,0.03347280334728033,-2.893453424433573,-3.397022010251675
596,s12\worker_dataset\54.jpg,956,1300,boots,311,795,92,41,0.23923076923076922,0.8315899581589958,0.07076923076923076,0.04288702928870293,-2.648330966400588,-3.1491858463470934
597,s12\worker_dataset\54.jpg,956,1300,boots,584,704,61,38,0.4492307692307692,0.7364016736401674,0.04692307692307692,0.0397489539748954,-3.0592456792763167,-3.2251717533250157
598,s12\worker_dataset\54.jpg,956,1300,boots,702,692,37,29,0.54,0.7238493723849372,0.02846153846153846,0.030334728033472803,-3.5592016308054037,-3.4954620830649272
599,s12\worker_dataset\54.jpg,956,1300,boots,900,735,79,44,0.6923076923076923,0.7688284518828452,0.06076923076923077,0.04602510460251046,-2.8006716909826066,-3.07856827913314
600,s12\worker_dataset\54.jpg,956,1300,boots,943,807,95,39,0.7253846153846154,0.8441422594142259,0.07307692307692308,0.04079497907949791,-2.6162426518490873,-3.1991962669217546
601,s12\worker_dataset\55.jpg,436,347,hardhat,99,29,66,39,0.28530259365994237,0.06651376146788991,0.19020172910662825,0.08944954128440367,-1.6596700379204337,-2.414080597219388
602,s12\worker_dataset\55.jpg,436,347,hardhat,213,12,53,44,0.6138328530259366,0.027522935779816515,0.15273775216138327,0.10091743119266056,-1.8790328663947375,-2.2934526094307732
603,s12\worker_dataset\55.jpg,436,347,vest,77,70,60,93,0.2219020172910663,0.16055045871559634,0.1729106628242075,0.21330275229357798,-1.7549802177247584,-1.5450427501957784
604,s12\worker_dataset\55.jpg,436,347,vest,228,87,91,62,0.6570605187319885,0.19954128440366972,0.2622478386167147,0.14220183486238533,-1.338465273430009,-1.9505078583039428
605,s12\worker_dataset\55.jpg,436,347,boots,12,367,81,43,0.0345821325648415,0.841743119266055,0.2334293948126801,0.09862385321100918,-1.4548756252744204,-2.316442127655472
606,s12\worker_dataset\55.jpg,436,347,boots,135,267,73,38,0.38904899135446686,0.6123853211009175,0.21037463976945245,0.0871559633027523,-1.5588653387984681,-2.4400560836226486
607,s12\worker_dataset\55.jpg,436,347,boots,276,240,38,40,0.7953890489913544,0.5504587155963303,0.10951008645533142,0.09174311926605505,-2.211738620220473,-2.388762789235098
608,s12\worker_dataset\56.jpeg,450,600,boots,185,430,63,12,0.30833333333333335,0.9555555555555556,0.105,0.02666666666666667,-2.2537949288246137,-3.624340932976365
609,s12\worker_dataset\56.jpeg,450,600,boots,222,396,24,26,0.37,0.88,0.04,0.057777777777777775,-3.2188758248682006,-2.8511510447428834
610,s12\worker_dataset\56.jpeg,450,600,boots,451,369,46,18,0.7516666666666667,0.82,0.07666666666666666,0.04,-2.5682882587270512,-3.2188758248682006
611,s12\worker_dataset\56.jpeg,450,600,boots,473,390,48,18,0.7883333333333333,0.8666666666666667,0.08,0.04,-2.5257286443082556,-3.2188758248682006
612,s12\worker_dataset\56.jpeg,450,600,vest,169,156,81,120,0.2816666666666667,0.3466666666666667,0.135,0.26666666666666666,-2.0024805005437076,-1.3217558399823195
613,s12\worker_dataset\56.jpeg,450,600,vest,448,218,68,61,0.7466666666666667,0.48444444444444446,0.11333333333333333,0.13555555555555557,-2.17742195004004,-1.9983737185910542
614,s12\worker_dataset/new\01.jpg,1156,1600,hardhat,652,34,270,178,0.4075,0.029411764705882353,0.16875,0.15397923875432526,-1.7793369492294977,-1.8709374989402376
615,s12\worker_dataset/new\01.jpg,1156,1600,mask,689,246,167,150,0.430625,0.21280276816608998,0.104375,0.12975778546712802,-2.2597650958111175,-2.042085755136067
616,s12\worker_dataset/new\01.jpg,1156,1600,vest,589,444,397,593,0.368125,0.38408304498269896,0.248125,0.5129757785467128,-1.3938226275406822,-0.6675266502345972
617,s12\worker_dataset/new\02.jpg,682,1024,hardhat,656,14,189,106,0.640625,0.020527859237536656,0.1845703125,0.15542521994134897,-1.6897247905398107,-1.861590563731395
618,s12\worker_dataset/new\02.jpg,682,1024,mask,637,169,191,116,0.6220703125,0.24780058651026393,0.1865234375,0.17008797653958943,-1.6791983775528232,-1.7714394667370976
619,s12\worker_dataset/new\02.jpg,682,1024,vest,575,343,337,335,0.5615234375,0.5029325513196481,0.3291015625,0.4912023460410557,-1.1113888752470913,-0.7108991260183957
620,s12\worker_dataset/new\03.jpg,1680,1120,hardhat,325,88,330,191,0.29017857142857145,0.05238095238095238,0.29464285714285715,0.11369047619047619,-1.2219913098286144,-2.1742756443506748
621,s12\worker_dataset/new\03.jpg,1680,1120,mask,400,358,255,143,0.35714285714285715,0.2130952380952381,0.22767857142857142,0.08511904761904762,-1.479820419130714,-2.4637044421373973
622,s12\worker_dataset/new\03.jpg,1680,1120,vest,499,577,540,599,0.4455357142857143,0.34345238095238095,0.48214285714285715,0.35654761904761906,-0.7295148247308202,-1.0312874742818552
623,s12\worker_dataset/new\04.jpg,417,626,hardhat,185,13,154,88,0.2955271565495208,0.03117505995203837,0.24600638977635783,0.21103117505995203,-1.4023977686864693,-1.555749407320595
624,s12\worker_dataset/new\04.jpg,417,626,mask,218,112,67,68,0.34824281150159747,0.2685851318944844,0.10702875399361023,0.1630695443645084,-2.2346577517091326,-1.8135785166226948
625,s12\worker_dataset/new\04.jpg,417,626,vest,139,192,259,223,0.2220447284345048,0.460431654676259,0.41373801916932906,0.5347721822541966,-0.8825223094005608,-0.6259144503386826
626,s12\worker_dataset/new\05.jpg,415,626,hardhat,61,58,186,90,0.09744408945686901,0.13975903614457832,0.2971246006389776,0.21686746987951808,-1.2136036973868973,-1.5284688499004333
627,s12\worker_dataset/new\05.jpg,415,626,hardhat,175,15,125,69,0.2795527156549521,0.03614457831325301,0.19968051118210864,0.16626506024096385,-1.6110366337977973,-1.7941720156334389
628,s12\worker_dataset/new\05.jpg,415,626,vest,280,65,58,31,0.4472843450479233,0.1566265060240964,0.0926517571884984,0.0746987951807229,-2.3789073605536792,-2.594291315745552
629,s12\worker_dataset/new\05.jpg,415,626,mask,127,154,106,59,0.20287539936102236,0.3710843373493976,0.16932907348242812,0.14216867469879518,-1.7759112769880314,-1.9507410763249788
630,s12\worker_dataset/new\05.jpg,415,626,mask,218,101,60,71,0.34824281150159747,0.2433734939759036,0.09584664536741214,0.1710843373493976,-2.345005808877998,-1.7655986431893829
631,s12\worker_dataset/new\05.jpg,415,626,mask,283,126,42,56,0.4520766773162939,0.3036144578313253,0.0670926517571885,0.13493975903614458,-2.7016807528167304,-2.002926829495549
632,s12\worker_dataset/new\05.jpg,415,626,vest,94,258,161,106,0.1501597444089457,0.6216867469879518,0.2571884984025559,0.25542168674698795,-1.3579460061156354,-1.3648394261186312
633,s12\worker_dataset/new\05.jpg,415,626,vest,244,229,68,115,0.38977635782747605,0.5518072289156627,0.10862619808306709,0.27710843373493976,-2.219842665923992,-1.2833463918674481
634,s12\worker_dataset/new\05.jpg,415,626,vest,320,213,26,117,0.5111821086261981,0.5132530120481927,0.04153354632587859,0.2819277108433735,-3.1812538330786166,-1.2661045854329422
635,s12\worker_dataset/new\06.jpg,417,626,hardhat,248,86,78,44,0.3961661341853035,0.20623501199040767,0.12460063897763578,0.10551558752997602,-2.0826415444105066,-2.2488965878805405
636,s12\worker_dataset/new\06.jpg,417,626,hardhat,380,96,71,49,0.6070287539936102,0.2302158273381295,0.1134185303514377,0.11750599520383694,-2.176670494058783,-2.1412659236881746
637,s12\worker_dataset/new\06.jpg,417,626,hardhat,463,127,57,29,0.7396166134185304,0.30455635491606714,0.09105431309904154,0.06954436450839328,-2.3962991032655485,-2.6657903918123274
638,s12\worker_dataset/new\06.jpg,417,626,mask,256,135,57,28,0.40894568690095845,0.3237410071942446,0.09105431309904154,0.0671462829736211,-2.3962991032655485,-2.7008817116235977
639,s12\worker_dataset/new\06.jpg,417,626,mask,385,145,61,26,0.6150159744408946,0.34772182254196643,0.09744408945686901,0.06235011990407674,-2.3284765069267874,-2.7749896837773194
640,s12\worker_dataset/new\06.jpg,417,626,mask,479,162,43,30,0.7651757188498403,0.38848920863309355,0.06869009584664537,0.07194244604316546,-2.678150255406536,-2.631888840136646
641,s12\worker_dataset/new\06.jpg,417,626,vest,249,188,113,158,0.3977635782747604,0.45083932853717024,0.1805111821086262,0.37889688249400477,-1.711962552387758,-0.9704911887718347
642,s12\worker_dataset/new\06.jpg,417,626,vest,368,190,111,150,0.5878594249201278,0.4556354916067146,0.17731629392971246,0.3597122302158273,-1.7298201697877644,-1.0224509277025458
643,s12\worker_dataset/new\06.jpg,417,626,vest,479,212,90,126,0.7651757188498403,0.5083932853717026,0.14376996805111822,0.302158273381295,-1.9395407007698333,-1.1968043148473235
644,s12\worker_dataset/new\07.jpg,467,626,hardhat,281,16,174,84,0.4488817891373802,0.034261241970021415,0.2779552715654952,0.17987152034261242,-1.2802950718855695,-1.7155124588255837
